datetime,pm25,hour,dayofweek,day_name
2024-02-24 19:00:00+00:00,21.00937509536743,19,5,Saturday
2024-02-24 20:00:00+00:00,23.09523804982503,20,5,Saturday
2024-02-24 21:00:00+00:00,19.816666920979817,21,5,Saturday
2024-02-24 22:00:00+00:00,19.9854912492964,22,5,Saturday
2024-02-24 23:00:00+00:00,20.15431557761298,23,5,Saturday
2024-02-25 00:00:00+00:00,20.323139905929565,0,6,Sunday
2024-02-25 01:00:00+00:00,20.491964234246147,1,6,Sunday
2024-02-25 02:00:00+00:00,20.66078856256273,2,6,Sunday
2024-02-25 03:00:00+00:00,20.82961289087931,3,6,Sunday
2024-02-25 04:00:00+00:00,31.612053394317627,4,6,Sunday
2024-02-25 05:00:00+00:00,38.56101163228353,5,6,Sunday
2024-02-25 06:00:00+00:00,29.673065106074016,6,6,Sunday
2024-02-25 07:00:00+00:00,20.33407751719157,7,6,Sunday
2024-02-25 08:00:00+00:00,22.3050594329834,8,6,Sunday
2024-02-25 09:00:00+00:00,16.14851172765096,9,6,Sunday
2024-02-25 10:00:00+00:00,18.187499708599514,10,6,Sunday
2024-02-25 11:00:00+00:00,20.22648768954807,11,6,Sunday
2024-02-25 12:00:00+00:00,22.265475670496624,12,6,Sunday
2024-02-25 13:00:00+00:00,10.022470235824583,13,6,Sunday
2024-02-25 14:00:00+00:00,8.38611114025116,14,6,Sunday
2024-02-25 15:00:00+00:00,19.598809639612835,15,6,Sunday
2024-02-25 16:00:00+00:00,39.518353184064225,16,6,Sunday
2024-02-25 17:00:00+00:00,59.437896728515625,17,6,Sunday
2024-02-25 18:00:00+00:00,40.69265906016032,18,6,Sunday
2024-02-25 19:00:00+00:00,33.55496025085449,19,6,Sunday
2024-02-25 20:00:00+00:00,31.10714276631673,20,6,Sunday
2024-02-25 21:00:00+00:00,30.689137140909832,21,6,Sunday
2024-02-25 22:00:00+00:00,27.82261896133423,22,6,Sunday
2024-02-25 23:00:00+00:00,16.843303600947063,23,6,Sunday
2024-02-26 00:00:00+00:00,13.23258932431539,0,0,Monday
2024-02-26 01:00:00+00:00,9.621875047683716,1,0,Monday
2024-02-26 02:00:00+00:00,10.982366164525349,2,0,Monday
2024-02-26 03:00:00+00:00,12.342857281366983,3,0,Monday
2024-02-26 04:00:00+00:00,39.20848242441813,4,0,Monday
2024-02-26 05:00:00+00:00,34.03683063719008,5,0,Monday
2024-02-26 06:00:00+00:00,28.86517884996202,6,0,Monday
2024-02-26 07:00:00+00:00,23.693527062733967,7,0,Monday
2024-02-26 08:00:00+00:00,18.521875275505913,8,0,Monday
2024-02-26 09:00:00+00:00,13.350223488277859,9,0,Monday
2024-02-26 10:00:00+00:00,8.178571701049805,10,0,Monday
2024-02-26 11:00:00+00:00,8.070833484331766,11,0,Monday
2024-02-26 12:00:00+00:00,7.963095267613728,12,0,Monday
2024-02-26 13:00:00+00:00,9.572768012682596,13,0,Monday
2024-02-26 14:00:00+00:00,12.880506038665771,14,0,Monday
2024-02-26 15:00:00+00:00,17.48745036125183,15,0,Monday
2024-02-26 16:00:00+00:00,25.287202676137287,16,0,Monday
2024-02-26 17:00:00+00:00,25.437748273213703,17,0,Monday
2024-02-26 18:00:00+00:00,25.58829387029012,18,0,Monday
2024-02-26 19:00:00+00:00,14.199007987976074,19,0,Monday
2024-02-26 20:00:00+00:00,12.248809496561686,20,0,Monday
2024-02-26 21:00:00+00:00,14.248660564422607,21,0,Monday
2024-02-26 22:00:00+00:00,19.33824396133423,22,0,Monday
2024-02-26 23:00:00+00:00,24.42782735824585,23,0,Monday
2024-02-27 00:00:00+00:00,27.58809526761373,0,1,Tuesday
2024-02-27 01:00:00+00:00,30.74836317698161,1,1,Tuesday
2024-02-27 02:00:00+00:00,31.33035707473755,2,1,Tuesday
2024-02-27 03:00:00+00:00,37.879910469055176,3,1,Tuesday
2024-02-27 04:00:00+00:00,40.415178298950195,4,1,Tuesday
2024-02-27 05:00:00+00:00,32.939285119374595,5,1,Tuesday
2024-02-27 06:00:00+00:00,20.20089308420817,6,1,Tuesday
2024-02-27 07:00:00+00:00,15.748809496561686,7,1,Tuesday
2024-02-27 08:00:00+00:00,19.15714295705159,8,1,Tuesday
2024-02-27 09:00:00+00:00,27.669047673543293,9,1,Tuesday
2024-02-27 10:00:00+00:00,24.434970060984295,10,1,Tuesday
2024-02-27 11:00:00+00:00,17.371428807576496,11,1,Tuesday
2024-02-27 12:00:00+00:00,13.487500031789144,12,1,Tuesday
2024-02-27 13:00:00+00:00,35.11562502384186,13,1,Tuesday
2024-02-27 14:00:00+00:00,56.74375001589458,14,1,Tuesday
2024-02-27 15:00:00+00:00,78.37187500794728,15,1,Tuesday
2024-02-27 16:00:00+00:00,100.0,16,1,Tuesday
2024-02-27 17:00:00+00:00,87.9875005086263,17,1,Tuesday
2024-02-27 18:00:00+00:00,62.556101163228355,18,1,Tuesday
2024-02-27 19:00:00+00:00,50.197619120279946,19,1,Tuesday
2024-02-27 20:00:00+00:00,34.80267882347107,20,1,Tuesday
2024-02-27 21:00:00+00:00,19.40773852666219,21,1,Tuesday
2024-02-27 22:00:00+00:00,16.552976369857788,22,1,Tuesday
2024-02-27 23:00:00+00:00,12.138095299402872,23,1,Tuesday
2024-02-28 00:00:00+00:00,9.882291634877523,0,2,Wednesday
2024-02-28 01:00:00+00:00,9.343303600947062,1,2,Wednesday
2024-02-28 02:00:00+00:00,13.147991100947063,2,2,Wednesday
2024-02-28 03:00:00+00:00,16.952678600947063,3,2,Wednesday
2024-02-28 04:00:00+00:00,21.720783763461643,4,2,Wednesday
2024-02-28 05:00:00+00:00,26.488888925976223,5,2,Wednesday
2024-02-28 06:00:00+00:00,31.256994088490803,6,2,Wednesday
2024-02-28 07:00:00+00:00,28.590476195017494,7,2,Wednesday
2024-02-28 08:00:00+00:00,21.66800594329834,8,2,Wednesday
2024-02-28 09:00:00+00:00,16.6558035214742,9,2,Wednesday
2024-02-28 10:00:00+00:00,11.307440519332886,10,2,Wednesday
2024-02-28 11:00:00+00:00,9.480803648630776,11,2,Wednesday
2024-02-28 12:00:00+00:00,10.873660882314049,12,2,Wednesday
2024-02-28 13:00:00+00:00,10.9686013062795,13,2,Wednesday
2024-02-28 14:00:00+00:00,14.483333428700766,14,2,Wednesday
2024-02-28 15:00:00+00:00,21.65744074185689,15,2,Wednesday
2024-02-28 16:00:00+00:00,34.96517817179362,16,2,Wednesday
2024-02-28 17:00:00+00:00,14.430952469507853,17,2,Wednesday
2024-02-28 18:00:00+00:00,16.929166714350384,18,2,Wednesday
2024-02-28 19:00:00+00:00,15.825000127156576,19,2,Wednesday
2024-02-28 20:00:00+00:00,24.95758930842082,20,2,Wednesday
2024-02-28 21:00:00+00:00,32.04181512196859,21,2,Wednesday
2024-02-28 22:00:00+00:00,35.96264902750651,22,2,Wednesday
2024-02-28 23:00:00+00:00,37.14642874399821,23,2,Wednesday
2024-02-29 00:00:00+00:00,36.807589530944824,0,3,Thursday
2024-02-29 01:00:00+00:00,37.757515112559005,1,3,Thursday
2024-02-29 02:00:00+00:00,38.70744069417318,2,3,Thursday
2024-02-29 03:00:00+00:00,45.38630930582682,3,3,Thursday
2024-02-29 04:00:00+00:00,40.55535697937012,4,3,Thursday
2024-02-29 05:00:00+00:00,35.9694343884786,5,3,Thursday
2024-02-29 06:00:00+00:00,31.383511797587076,6,3,Thursday
2024-02-29 07:00:00+00:00,26.79758920669556,7,3,Thursday
2024-02-29 08:00:00+00:00,22.211666615804038,8,3,Thursday
2024-02-29 09:00:00+00:00,17.625744024912517,9,3,Thursday
2024-02-29 10:00:00+00:00,18.235267639160156,10,3,Thursday
2024-02-29 11:00:00+00:00,12.963392734527588,11,3,Thursday
2024-02-29 12:00:00+00:00,20.637797594070435,12,3,Thursday
2024-02-29 13:00:00+00:00,96.11145846048991,13,3,Thursday
2024-02-29 14:00:00+00:00,20.107142845789593,14,3,Thursday
2024-02-29 15:00:00+00:00,18.26145839691162,15,3,Thursday
2024-02-29 16:00:00+00:00,33.88749980926514,16,3,Thursday
2024-02-29 17:00:00+00:00,30.510684331258137,17,3,Thursday
2024-02-29 18:00:00+00:00,19.365476449330647,18,3,Thursday
2024-02-29 19:00:00+00:00,14.845386823018393,19,3,Thursday
2024-02-29 20:00:00+00:00,10.938839356104532,20,3,Thursday
2024-02-29 21:00:00+00:00,11.986904700597128,21,3,Thursday
2024-02-29 22:00:00+00:00,11.646130879720053,22,3,Thursday
2024-02-29 23:00:00+00:00,11.305357058842977,23,3,Thursday
2024-03-01 00:00:00+00:00,10.964583237965902,0,4,Friday
2024-03-01 01:00:00+00:00,9.682142893473308,1,4,Friday
2024-03-01 02:00:00+00:00,11.95535715421041,2,4,Friday
2024-03-01 03:00:00+00:00,27.11488103866577,3,4,Friday
2024-03-01 04:00:00+00:00,51.07708295186361,4,4,Friday
2024-03-01 05:00:00+00:00,36.55044651031494,5,4,Friday
2024-03-01 06:00:00+00:00,31.948437531789146,6,4,Friday
2024-03-01 07:00:00+00:00,27.346428553263348,7,4,Friday
2024-03-01 08:00:00+00:00,17.192987823486327,8,4,Friday
2024-03-01 09:00:00+00:00,17.305059671401978,9,4,Friday
2024-03-01 10:00:00+00:00,18.75178591410319,10,4,Friday
2024-03-01 11:00:00+00:00,12.720237970352173,11,4,Friday
2024-03-01 12:00:00+00:00,11.272956278589037,12,4,Friday
2024-03-01 13:00:00+00:00,9.825674586825901,13,4,Friday
2024-03-01 14:00:00+00:00,8.378392895062765,14,4,Friday
2024-03-01 15:00:00+00:00,8.781845410664877,15,4,Friday
2024-03-01 16:00:00+00:00,64.08497039477031,16,4,Friday
2024-03-01 17:00:00+00:00,49.199404080708824,17,4,Friday
2024-03-01 18:00:00+00:00,26.583333333333332,18,4,Friday
2024-03-01 19:00:00+00:00,28.483184496561687,19,4,Friday
2024-03-01 20:00:00+00:00,32.25647338231405,20,4,Friday
2024-03-01 21:00:00+00:00,36.029762268066406,21,4,Friday
2024-03-01 22:00:00+00:00,33.61785729726156,22,4,Friday
2024-03-01 23:00:00+00:00,28.57008949915568,23,4,Friday
2024-03-02 00:00:00+00:00,22.880134065945946,0,5,Saturday
2024-03-02 01:00:00+00:00,17.190178632736206,1,5,Saturday
2024-03-02 02:00:00+00:00,12.284226179122925,2,5,Saturday
2024-03-02 03:00:00+00:00,16.295188426971436,3,5,Saturday
2024-03-02 04:00:00+00:00,20.306150674819946,4,5,Saturday
2024-03-02 05:00:00+00:00,24.317112922668457,5,5,Saturday
2024-03-02 06:00:00+00:00,20.1231396595637,6,5,Saturday
2024-03-02 07:00:00+00:00,15.929166396458944,7,5,Saturday
2024-03-02 08:00:00+00:00,10.41994047164917,8,5,Saturday
2024-03-02 09:00:00+00:00,9.42931548754374,9,5,Saturday
2024-03-02 10:00:00+00:00,13.36919641494751,10,5,Saturday
2024-03-02 11:00:00+00:00,9.591145793596903,11,5,Saturday
2024-03-02 12:00:00+00:00,5.813095172246297,12,5,Saturday
2024-03-02 13:00:00+00:00,5.311458388964335,13,5,Saturday
2024-03-02 14:00:00+00:00,6.912599166234334,14,5,Saturday
2024-03-02 15:00:00+00:00,9.114285707473757,15,5,Saturday
2024-03-02 16:00:00+00:00,16.182812492052715,16,5,Saturday
2024-03-02 17:00:00+00:00,23.251339276631672,17,5,Saturday
2024-03-02 18:00:00+00:00,20.306309541066486,18,5,Saturday
2024-03-02 19:00:00+00:00,27.393035968144737,19,5,Saturday
2024-03-02 20:00:00+00:00,34.479762395222984,20,5,Saturday
2024-03-02 21:00:00+00:00,32.32976214090983,21,5,Saturday
2024-03-02 22:00:00+00:00,32.25788720448812,22,5,Saturday
2024-03-02 23:00:00+00:00,31.207887172698975,23,5,Saturday
2024-03-03 00:00:00+00:00,27.610863367716473,0,6,Sunday
2024-03-03 01:00:00+00:00,18.536607265472412,1,6,Sunday
2024-03-03 02:00:00+00:00,13.568898836771648,2,6,Sunday
2024-03-03 03:00:00+00:00,10.797916730244957,3,6,Sunday
2024-03-03 04:00:00+00:00,13.153571446736654,4,6,Sunday
2024-03-03 05:00:00+00:00,53.257293065389,5,6,Sunday
2024-03-03 06:00:00+00:00,45.03259023030599,6,6,Sunday
2024-03-03 07:00:00+00:00,36.807887395222984,7,6,Sunday
2024-03-03 08:00:00+00:00,16.213690519332886,8,6,Sunday
2024-03-03 09:00:00+00:00,12.933035850524902,9,6,Sunday
2024-03-03 10:00:00+00:00,10.05267866452535,10,6,Sunday
2024-03-03 11:00:00+00:00,6.981994072596232,11,6,Sunday
2024-03-03 12:00:00+00:00,5.795982241630554,12,6,Sunday
2024-03-03 13:00:00+00:00,8.600446462631226,13,6,Sunday
2024-03-03 14:00:00+00:00,28.096428712209065,14,6,Sunday
2024-03-03 15:00:00+00:00,142.47038555145264,15,6,Sunday
2024-03-03 16:00:00+00:00,39.54687468210856,16,6,Sunday
2024-03-03 17:00:00+00:00,34.426637172698975,17,6,Sunday
2024-03-03 18:00:00+00:00,41.17380905151367,18,6,Sunday
2024-03-03 19:00:00+00:00,37.20758978525797,19,6,Sunday
2024-03-03 20:00:00+00:00,32.649107456207275,20,6,Sunday
2024-03-03 21:00:00+00:00,28.090625127156574,21,6,Sunday
2024-03-03 22:00:00+00:00,12.66800594329834,22,6,Sunday
2024-03-03 23:00:00+00:00,9.61532727877299,23,6,Sunday
2024-03-04 00:00:00+00:00,9.148313363393148,0,0,Monday
2024-03-04 01:00:00+00:00,13.088541666666666,1,0,Monday
2024-03-04 02:00:00+00:00,14.808035691579184,2,0,Monday
2024-03-04 03:00:00+00:00,25.127430386013458,3,0,Monday
2024-03-04 04:00:00+00:00,35.44682508044773,4,0,Monday
2024-03-04 05:00:00+00:00,45.766219774882,5,0,Monday
2024-03-04 06:00:00+00:00,34.33839257558187,6,0,Monday
2024-03-04 07:00:00+00:00,22.91056537628174,7,0,Monday
2024-03-04 08:00:00+00:00,24.37514877319336,8,0,Monday
2024-03-04 09:00:00+00:00,17.184821287790935,9,0,Monday
2024-03-04 10:00:00+00:00,12.39270838101705,10,0,Monday
2024-03-04 11:00:00+00:00,10.729761997858684,11,0,Monday
2024-03-04 12:00:00+00:00,9.05218251546224,12,0,Monday
2024-03-04 13:00:00+00:00,7.347916603088379,13,0,Monday
2024-03-04 14:00:00+00:00,10.91800586382548,14,0,Monday
2024-03-04 15:00:00+00:00,14.39270838101705,15,0,Monday
2024-03-04 16:00:00+00:00,24.645982027053833,16,0,Monday
2024-03-04 17:00:00+00:00,21.985267718633015,17,0,Monday
2024-03-04 18:00:00+00:00,8.027976115544638,18,0,Monday
2024-03-04 19:00:00+00:00,5.892410755157471,19,0,Monday
2024-03-04 20:00:00+00:00,8.4296875,20,0,Monday
2024-03-04 21:00:00+00:00,10.96696424484253,21,0,Monday
2024-03-04 22:00:00+00:00,11.025520761807758,22,0,Monday
2024-03-04 23:00:00+00:00,11.08407727877299,23,0,Monday
2024-03-05 00:00:00+00:00,19.42738087972005,0,1,Tuesday
2024-03-05 01:00:00+00:00,15.735565265019735,1,1,Tuesday
2024-03-05 02:00:00+00:00,17.9370535214742,2,1,Tuesday
2024-03-05 03:00:00+00:00,20.13854177792867,3,1,Tuesday
2024-03-05 04:00:00+00:00,22.843154629071552,4,1,Tuesday
2024-03-05 05:00:00+00:00,25.547767480214436,5,1,Tuesday
2024-03-05 06:00:00+00:00,19.151487986246742,6,1,Tuesday
2024-03-05 07:00:00+00:00,15.638839642206827,7,1,Tuesday
2024-03-05 08:00:00+00:00,12.682440519332886,8,1,Tuesday
2024-03-05 09:00:00+00:00,12.373958349227903,9,1,Tuesday
2024-03-05 10:00:00+00:00,11.40200885136922,10,1,Tuesday
2024-03-05 11:00:00+00:00,10.430059353510538,11,1,Tuesday
2024-03-05 12:00:00+00:00,9.752777814865112,12,1,Tuesday
2024-03-05 13:00:00+00:00,10.19652779897054,13,1,Tuesday
2024-03-05 14:00:00+00:00,16.97068452835083,14,1,Tuesday
2024-03-05 15:00:00+00:00,13.547619104385376,15,1,Tuesday
2024-03-05 16:00:00+00:00,13.227380990982056,16,1,Tuesday
2024-03-05 17:00:00+00:00,12.907142877578735,17,1,Tuesday
2024-03-05 18:00:00+00:00,12.94107143084208,18,1,Tuesday
2024-03-05 19:00:00+00:00,14.196875015894571,19,1,Tuesday
2024-03-05 20:00:00+00:00,14.123363018035889,20,1,Tuesday
2024-03-05 21:00:00+00:00,12.241071462631226,21,1,Tuesday
2024-03-05 22:00:00+00:00,9.013988057772318,22,1,Tuesday
2024-03-05 23:00:00+00:00,6.085416754086812,23,1,Tuesday
2024-03-06 00:00:00+00:00,4.9889610897411,0,2,Wednesday
2024-03-06 01:00:00+00:00,6.94190683148124,1,2,Wednesday
2024-03-06 02:00:00+00:00,8.89485257322138,2,2,Wednesday
2024-03-06 03:00:00+00:00,10.84779831496152,3,2,Wednesday
2024-03-06 04:00:00+00:00,12.80074405670166,4,2,Wednesday
2024-03-06 05:00:00+00:00,9.61726188659668,5,2,Wednesday
2024-03-06 06:00:00+00:00,10.1913689772288,6,2,Wednesday
2024-03-06 07:00:00+00:00,11.375744024912516,7,2,Wednesday
2024-03-06 08:00:00+00:00,12.841765960057575,8,2,Wednesday
2024-03-06 09:00:00+00:00,11.930476109186808,9,2,Wednesday
2024-03-06 10:00:00+00:00,9.931994120279947,10,2,Wednesday
2024-03-06 11:00:00+00:00,9.406473239262898,11,2,Wednesday
2024-03-06 12:00:00+00:00,8.88095235824585,12,2,Wednesday
2024-03-06 13:00:00+00:00,8.792410612106323,13,2,Wednesday
2024-03-06 14:00:00+00:00,9.151785691579184,14,2,Wednesday
2024-03-06 15:00:00+00:00,10.45520838101705,15,2,Wednesday
2024-03-06 16:00:00+00:00,18.21339265505473,16,2,Wednesday
2024-03-06 17:00:00+00:00,20.34523789087931,17,2,Wednesday
2024-03-06 18:00:00+00:00,17.31264877319336,18,2,Wednesday
2024-03-06 19:00:00+00:00,15.002857398986816,19,2,Wednesday
2024-03-06 20:00:00+00:00,13.814285278320312,20,2,Wednesday
2024-03-06 21:00:00+00:00,12.485713958740234,21,2,Wednesday
2024-03-06 22:00:00+00:00,12.976759134554396,22,2,Wednesday
2024-03-06 23:00:00+00:00,13.467804310368557,23,2,Wednesday
2024-03-07 00:00:00+00:00,13.958849486182718,0,3,Thursday
2024-03-07 01:00:00+00:00,14.449894661996879,1,3,Thursday
2024-03-07 02:00:00+00:00,14.94093983781104,2,3,Thursday
2024-03-07 03:00:00+00:00,15.431985013625201,3,3,Thursday
2024-03-07 04:00:00+00:00,15.923030189439363,4,3,Thursday
2024-03-07 05:00:00+00:00,16.414075365253524,5,3,Thursday
2024-03-07 06:00:00+00:00,16.905120541067685,6,3,Thursday
2024-03-07 07:00:00+00:00,17.396165716881846,7,3,Thursday
2024-03-07 08:00:00+00:00,17.887210892696007,8,3,Thursday
2024-03-07 09:00:00+00:00,18.37825606851017,9,3,Thursday
2024-03-07 10:00:00+00:00,18.869301244324326,10,3,Thursday
2024-03-07 11:00:00+00:00,19.36034642013849,11,3,Thursday
2024-03-07 12:00:00+00:00,19.85139159595265,12,3,Thursday
2024-03-07 13:00:00+00:00,20.342436771766813,13,3,Thursday
2024-03-07 14:00:00+00:00,20.83348194758097,14,3,Thursday
2024-03-07 15:00:00+00:00,21.324527123395136,15,3,Thursday
2024-03-07 16:00:00+00:00,21.815572299209293,16,3,Thursday
2024-03-07 17:00:00+00:00,22.306617475023458,17,3,Thursday
2024-03-07 18:00:00+00:00,22.797662650837616,18,3,Thursday
2024-03-07 19:00:00+00:00,23.28870782665178,19,3,Thursday
2024-03-07 20:00:00+00:00,23.779753002465938,20,3,Thursday
2024-03-07 21:00:00+00:00,24.2707981782801,21,3,Thursday
2024-03-07 22:00:00+00:00,24.76184335409426,22,3,Thursday
2024-03-07 23:00:00+00:00,25.25288852990842,23,3,Thursday
2024-03-08 00:00:00+00:00,25.743933705722583,0,4,Friday
2024-03-08 01:00:00+00:00,26.234978881536744,1,4,Friday
2024-03-08 02:00:00+00:00,26.726024057350905,2,4,Friday
2024-03-08 03:00:00+00:00,27.217069233165066,3,4,Friday
2024-03-08 04:00:00+00:00,27.708114408979228,4,4,Friday
2024-03-08 05:00:00+00:00,28.19915958479339,5,4,Friday
2024-03-08 06:00:00+00:00,28.69020476060755,6,4,Friday
2024-03-08 07:00:00+00:00,29.18124993642171,7,4,Friday
2024-03-08 08:00:00+00:00,29.672295112235872,8,4,Friday
2024-03-08 09:00:00+00:00,30.163340288050033,9,4,Friday
2024-03-08 10:00:00+00:00,30.654385463864195,10,4,Friday
2024-03-08 11:00:00+00:00,31.145430639678356,11,4,Friday
2024-03-08 12:00:00+00:00,31.636475815492517,12,4,Friday
2024-03-08 13:00:00+00:00,32.12752099130668,13,4,Friday
2024-03-08 14:00:00+00:00,32.61856616712084,14,4,Friday
2024-03-08 15:00:00+00:00,33.109611342935,15,4,Friday
2024-03-08 16:00:00+00:00,33.60065651874916,16,4,Friday
2024-03-08 17:00:00+00:00,34.091701694563326,17,4,Friday
2024-03-08 18:00:00+00:00,34.582746870377484,18,4,Friday
2024-03-08 19:00:00+00:00,35.07379204619164,19,4,Friday
2024-03-08 20:00:00+00:00,35.564837222005806,20,4,Friday
2024-03-08 21:00:00+00:00,36.055882397819964,21,4,Friday
2024-03-08 22:00:00+00:00,36.54692757363412,22,4,Friday
2024-03-08 23:00:00+00:00,37.037972749448286,23,4,Friday
2024-03-09 00:00:00+00:00,37.52901792526245,0,5,Saturday
2024-03-09 01:00:00+00:00,38.02006310107661,1,5,Saturday
2024-03-09 02:00:00+00:00,38.511108276890766,2,5,Saturday
2024-03-09 03:00:00+00:00,39.00215345270493,3,5,Saturday
2024-03-09 04:00:00+00:00,39.493198628519096,4,5,Saturday
